run_id,retriever,chunking_strategy,query_id,bucket,num_judged_relevant,query_token_len__all-MiniLM-L6-v2,max_relevant_doc_token_len__all-MiniLM-L6-v2,any_relevant_doc_exceeds_limit__all-MiniLM-L6-v2,query_token_len__bge-small-en-v1_5,max_relevant_doc_token_len__bge-small-en-v1_5,any_relevant_doc_exceeds_limit__bge-small-en-v1_5
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,845,mis_ranked,1,25,170,within,25,170,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,847,full_success,1,24,300,exceeds,24,300,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,852,full_success,1,19,365,exceeds,19,365,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,859,mis_ranked,1,14,279,exceeds,14,279,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,870,mis_ranked,1,7,752,exceeds,7,752,exceeds
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,873,mis_ranked,5,10,485,exceeds,10,485,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,879,full_success,1,21,240,within,21,240,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,880,full_success,1,20,240,within,20,240,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,882,full_success,1,26,362,exceeds,26,362,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,887,total_miss,1,17,470,exceeds,17,470,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,903,full_success,1,18,288,exceeds,18,288,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,904,full_success,1,43,320,exceeds,43,320,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,907,full_success,1,23,130,within,23,130,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,911,full_success,1,27,572,exceeds,27,572,exceeds
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,913,mis_ranked,1,17,261,exceeds,17,261,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,914,mis_ranked,1,17,261,exceeds,17,261,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,921,full_success,1,13,523,exceeds,13,523,exceeds
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,922,full_success,1,15,402,exceeds,15,402,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,936,full_success,1,20,253,within,20,253,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,94,full_success,1,20,285,exceeds,20,285,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,956,full_success,1,26,200,within,26,200,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,957,full_success,1,15,277,exceeds,15,277,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,960,full_success,1,10,313,exceeds,10,313,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,967,full_success,2,26,324,exceeds,26,324,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,971,full_success,4,31,1149,exceeds,31,1149,exceeds
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,975,total_miss,1,20,318,exceeds,20,318,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,982,full_success,1,25,227,within,25,227,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,985,full_success,1,24,263,exceeds,24,263,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,99,full_success,1,18,340,exceeds,18,340,within
bge-small-en-v1.5__fixed_window,bge-small-en-v1.5,fixed_window,993,full_success,1,25,278,exceeds,25,278,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1,total_miss,1,15,149,within,15,149,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,100,full_success,1,17,385,exceeds,17,385,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1012,full_success,1,21,461,exceeds,21,461,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1014,full_success,1,19,210,within,19,210,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1019,mis_ranked,1,17,421,exceeds,17,421,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1020,full_success,1,32,267,exceeds,32,267,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1021,full_success,1,32,267,exceeds,32,267,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1024,full_success,1,20,224,within,20,224,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1029,full_success,3,33,369,exceeds,33,369,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1041,mis_ranked,2,33,353,exceeds,33,353,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1049,mis_ranked,1,18,239,within,18,239,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1062,full_success,1,25,389,exceeds,25,389,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1086,full_success,1,30,491,exceeds,30,491,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1088,full_success,1,19,204,within,19,204,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1089,full_success,1,30,371,exceeds,30,371,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1099,mis_ranked,1,10,166,within,10,166,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1100,total_miss,1,10,166,within,10,166,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1104,full_success,1,35,904,exceeds,35,904,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1107,mis_ranked,1,16,181,within,16,181,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1110,total_miss,1,14,1021,exceeds,14,1021,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1121,mis_ranked,1,26,403,exceeds,26,403,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,113,full_success,1,22,468,exceeds,22,468,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1130,full_success,1,31,247,within,31,247,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1132,mis_ranked,2,28,275,exceeds,28,275,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1137,full_success,1,18,463,exceeds,18,463,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1140,full_success,1,20,653,exceeds,20,653,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1144,full_success,1,23,531,exceeds,23,531,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1146,full_success,1,15,454,exceeds,15,454,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,115,full_success,1,16,318,exceeds,16,318,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1150,full_success,1,25,238,within,25,238,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1163,full_success,1,20,244,within,20,244,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1175,total_miss,1,16,216,within,16,216,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1179,total_miss,1,20,216,within,20,216,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,118,full_success,1,23,257,exceeds,23,257,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1180,mis_ranked,1,16,216,within,16,216,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1185,full_success,1,36,485,exceeds,36,485,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1187,full_success,1,36,349,exceeds,36,349,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1191,mis_ranked,1,14,159,within,14,159,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1194,full_success,1,32,264,exceeds,32,264,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1196,mis_ranked,1,16,244,within,16,244,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1197,mis_ranked,1,17,244,within,17,244,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1199,total_miss,1,26,637,exceeds,26,637,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1200,mis_ranked,1,42,274,exceeds,42,274,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1202,full_success,1,22,261,exceeds,22,261,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1204,full_success,1,32,321,exceeds,32,321,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1207,full_success,1,38,297,exceeds,38,297,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1213,total_miss,1,21,599,exceeds,21,599,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1216,full_success,1,20,262,exceeds,20,262,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1221,full_success,1,24,296,exceeds,24,296,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1225,full_success,1,19,287,exceeds,19,287,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1226,total_miss,1,23,315,exceeds,23,315,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1232,full_success,1,25,255,within,25,255,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,124,full_success,1,21,524,exceeds,21,524,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1241,full_success,1,20,416,exceeds,20,416,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1245,mis_ranked,1,15,324,exceeds,15,324,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1259,full_success,1,35,708,exceeds,35,708,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1262,full_success,1,20,217,within,20,217,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1266,full_success,1,35,511,exceeds,35,511,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,127,mis_ranked,1,20,292,exceeds,20,292,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1270,full_success,1,18,576,exceeds,18,576,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1271,full_success,1,31,523,exceeds,31,523,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1272,total_miss,1,23,177,within,23,177,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1273,full_success,1,21,282,exceeds,21,282,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1274,mis_ranked,3,44,335,exceeds,44,335,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1278,full_success,1,23,234,within,23,234,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1279,full_success,1,23,234,within,23,234,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,128,total_miss,1,16,366,exceeds,16,366,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1280,mis_ranked,1,34,420,exceeds,34,420,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1281,mis_ranked,1,19,420,exceeds,19,420,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1282,full_success,1,28,399,exceeds,28,399,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,129,full_success,1,18,1363,exceeds,18,1363,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1290,full_success,1,15,627,exceeds,15,627,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1292,full_success,1,17,215,within,17,215,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1298,full_success,1,35,516,exceeds,35,516,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,13,total_miss,1,16,563,exceeds,16,563,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,130,full_success,1,18,1363,exceeds,18,1363,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1303,mis_ranked,1,15,297,exceeds,15,297,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1316,total_miss,1,18,266,exceeds,18,266,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1319,full_success,1,16,266,exceeds,16,266,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,132,total_miss,1,14,262,exceeds,14,262,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1320,full_success,1,25,266,exceeds,25,266,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,133,partial_recall,5,49,480,exceeds,49,480,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1332,total_miss,1,42,318,exceeds,42,318,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1335,mis_ranked,1,15,266,exceeds,15,266,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1336,mis_ranked,1,14,266,exceeds,14,266,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1337,full_success,1,32,279,exceeds,32,279,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1339,full_success,1,16,490,exceeds,16,490,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1344,mis_ranked,1,37,159,within,37,159,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1352,full_success,1,22,291,exceeds,22,291,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1359,full_success,1,36,716,exceeds,36,716,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1362,total_miss,1,16,366,exceeds,16,366,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1363,total_miss,1,18,366,exceeds,18,366,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1368,full_success,1,11,432,exceeds,11,432,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,137,full_success,1,20,283,exceeds,20,283,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1370,full_success,1,11,432,exceeds,11,432,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1379,mis_ranked,4,19,584,exceeds,19,584,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1382,full_success,1,17,237,within,17,237,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1385,full_success,1,11,188,within,11,188,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1389,full_success,1,18,224,within,18,224,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,1395,mis_ranked,1,36,266,exceeds,36,266,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,141,mis_ranked,2,19,504,exceeds,19,504,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,142,full_success,1,39,738,exceeds,39,738,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,143,full_success,1,36,738,exceeds,36,738,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,146,full_success,1,34,738,exceeds,34,738,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,148,full_success,1,10,270,exceeds,10,270,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,163,full_success,1,14,460,exceeds,14,460,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,171,full_success,1,26,323,exceeds,26,323,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,179,mis_ranked,4,12,584,exceeds,12,584,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,180,full_success,1,36,323,exceeds,36,323,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,183,mis_ranked,1,13,265,exceeds,13,265,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,185,mis_ranked,1,12,516,exceeds,12,516,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,198,mis_ranked,1,11,275,exceeds,11,275,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,208,full_success,1,12,361,exceeds,12,361,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,212,mis_ranked,1,11,289,exceeds,11,289,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,213,mis_ranked,1,26,601,exceeds,26,601,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,216,full_success,1,18,356,exceeds,18,356,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,217,full_success,1,16,356,exceeds,16,356,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,218,full_success,1,17,356,exceeds,17,356,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,219,full_success,1,18,356,exceeds,18,356,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,230,full_success,1,22,482,exceeds,22,482,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,232,mis_ranked,1,19,80,within,19,80,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,233,full_success,1,18,283,exceeds,18,283,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,236,full_success,1,17,283,exceeds,17,283,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,237,mis_ranked,1,22,406,exceeds,22,406,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,238,mis_ranked,1,14,96,within,14,96,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,239,mis_ranked,1,11,341,exceeds,11,341,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,248,full_success,1,16,218,within,16,218,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,249,full_success,1,16,218,within,16,218,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,261,mis_ranked,2,23,543,exceeds,23,543,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,268,mis_ranked,1,8,312,exceeds,8,312,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,269,mis_ranked,1,8,312,exceeds,8,312,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,274,full_success,1,41,716,exceeds,41,716,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,275,full_success,3,30,510,exceeds,30,510,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,279,full_success,1,25,410,exceeds,25,410,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,294,mis_ranked,1,22,387,exceeds,22,387,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,295,mis_ranked,1,36,320,exceeds,36,320,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,298,full_success,1,25,198,within,25,198,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,3,mis_ranked,1,28,354,exceeds,28,354,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,300,mis_ranked,1,43,352,exceeds,43,352,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,303,total_miss,1,25,283,exceeds,25,283,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,312,mis_ranked,1,21,476,exceeds,21,476,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,314,mis_ranked,1,34,325,exceeds,34,325,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,324,total_miss,1,14,282,exceeds,14,282,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,327,full_success,1,21,247,within,21,247,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,338,full_success,1,15,649,exceeds,15,649,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,343,full_success,2,25,481,exceeds,25,481,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,350,full_success,1,23,203,within,23,203,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,354,full_success,1,26,271,exceeds,26,271,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,36,mis_ranked,2,17,451,exceeds,17,451,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,362,full_success,1,36,304,exceeds,36,304,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,380,mis_ranked,1,18,216,within,18,216,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,384,mis_ranked,1,23,1021,exceeds,23,1021,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,385,mis_ranked,2,25,406,exceeds,25,406,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,386,full_success,1,22,244,within,22,244,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,388,full_success,1,13,252,within,13,252,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,399,full_success,1,15,463,exceeds,15,463,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,410,full_success,1,16,170,within,16,170,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,411,full_success,1,16,170,within,16,170,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,415,mis_ranked,1,26,579,exceeds,26,579,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,42,full_success,1,33,702,exceeds,33,702,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,421,total_miss,1,22,213,within,22,213,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,431,mis_ranked,1,23,238,within,23,238,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,436,full_success,1,22,294,exceeds,22,294,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,437,total_miss,1,32,272,exceeds,32,272,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,439,full_success,1,29,314,exceeds,29,314,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,440,full_success,1,28,314,exceeds,28,314,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,443,full_success,1,22,298,exceeds,22,298,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,452,mis_ranked,2,16,213,within,16,213,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,475,mis_ranked,1,20,250,within,20,250,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,478,full_success,1,41,196,within,41,196,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,48,full_success,1,25,425,exceeds,25,425,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,49,full_success,1,18,253,within,18,253,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,491,full_success,1,20,215,within,20,215,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,5,mis_ranked,1,15,425,exceeds,15,425,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,50,full_success,1,11,271,exceeds,11,271,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,501,full_success,1,11,452,exceeds,11,452,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,502,total_miss,1,22,791,exceeds,22,791,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,507,mis_ranked,1,28,255,within,28,255,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,508,total_miss,1,19,238,within,19,238,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,51,full_success,1,14,238,within,14,238,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,513,mis_ranked,1,15,531,exceeds,15,531,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,514,full_success,1,34,460,exceeds,34,460,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,516,full_success,1,28,849,exceeds,28,849,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,517,total_miss,1,13,595,exceeds,13,595,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,521,full_success,1,43,714,exceeds,43,714,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,525,full_success,1,31,234,within,31,234,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,527,mis_ranked,1,41,282,exceeds,41,282,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,528,full_success,1,64,387,exceeds,64,387,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,53,full_success,1,17,238,within,17,238,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,532,full_success,1,23,537,exceeds,23,537,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,533,full_success,1,23,537,exceeds,23,537,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,535,mis_ranked,1,13,560,exceeds,13,560,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,536,full_success,1,18,330,exceeds,18,330,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,539,full_success,1,14,685,exceeds,14,685,exceeds
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,54,full_success,1,23,314,exceeds,23,314,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,540,mis_ranked,2,22,350,exceeds,22,350,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,544,mis_ranked,1,20,366,exceeds,20,366,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,549,full_success,1,17,267,exceeds,17,267,within
bge-small-en-v1.5__sentence_window,bge-small-en-v1.5,sentence_window,551,mis_ranked,1,44,230,within,44,230,within
